OBJECTID;DT_MAJ_GDUNO;CD_IMM;CD_CS;NUM_IMM_CS;NOM_OFFCL;ADRS_GEO_L1_GDUNO;ADRS_GEO_L2_GDUNO;CD_MUNCP;NOM_MUNCP;STAT_MUNCP;CD_POSTL_GDUNO;PRESC;PRIM;SEC;FORM_PRO;ADULTE;STAT_PROP_IMM;COORD_X_LL84;COORD_Y_LL84;ORDRE_ENS;TYPE_CS;STYLE_CART
3128;20201019;782020;782000;020;Kekeko, des;6884, boul. Témiscamingue;;86042;Rouyn-Noranda;V;J9Y1N1;1;1;0;0;0;Propriété de la CS;-79.151532;48.11082;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3129;20201019;867061;867000;061;Tournant, du;65, Montée Saint-Régis;;67035;Saint-Constant;V;J5A1X9;0;0;1;0;1;Propriété de la CS;-73.578001;45.368049;Secondaire - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
3130;20201019;851060;851000;060;CF des Nouvelles Technologies;75, rue Duquet;;73010;Sainte-Thérèse;V;J7E5R8;0;0;0;1;1;Propriété de la CS;-73.838565;45.642737;Formation professionnelle - Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3229;20201019;885051;885000;051;Garage;90, route de Crystal Falls;;78060;Arundel;CT;J0T1A0;1;1;1;0;0;Propriété de la CS;-74.620955;46.001508;Préscolaire - Primaire - Secondaire;Anglo;2_Imm_Anglo_prim_sec
3230;20201019;885052;885000;052;Camp pour étudiants;90, route de Crystal Falls;;78060;Arundel;CT;J0T1A0;1;1;1;0;0;Propriété de la CS;-74.620955;46.001508;Préscolaire - Primaire - Secondaire;Anglo;2_Imm_Anglo_prim_sec
3231;20201019;887045;887000;045;East Hill;10350, boulevard Perras;;66023;Montréal;V;H1C2H1;1;1;0;0;0;Propriété de la CS;-73.553689;45.664418;Préscolaire - Primaire;Anglo;1_Imm_Anglo_primaire
3232;20201019;831810;831000;810;Le Chantier, pavillon 3;1755, rue Fortin;;65005;Laval;V;H7S2M8;0;0;0;0;1;Location;-73.718561;45.57409;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
3233;20201019;791871;791000;871;Pavillon Richelieu (2);625, rue des Épilobes;;96020;Baie-Comeau;V;G5C1Y9;0;1;1;0;0;Entente MEES/MSSS;-68.254465;49.189597;Primaire - Secondaire;Franco;2_Imm_Franco_prim_sec
3234;20201019;853872;853000;872;Vert-Pré (2);106, rue Vert-Pré;;78065;Huberdeau;M;J0T1G0;0;1;1;0;0;Entente MEES/MSSS;-74.638354;45.974654;Primaire - Secondaire;Franco;2_Imm_Franco_prim_sec
3235;20201019;782850;782000;850;CRJDA / CRDI-TSA et DP Rouyn-Noranda;100, chemin Dr-Lemay;;86042;Rouyn-Noranda;V;J9X6R2;1;1;1;0;0;Entente MEES/MSSS;-79.021068;48.225326;Préscolaire - Primaire - Secondaire;Franco;2_Imm_Franco_prim_sec
3236;20201019;741008;741000;008;Forges, des;2750, boulevard des Forges;;37067;Trois-Rivières;V;G8Z1V2;1;1;0;0;0;Propriété de la CS;-72.56693;46.347648;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3237;20201019;784004;784000;004;Trait-d'Union, le;99, chemin du Camping;;89015;Malartic;V;J0Y1Z0;0;1;0;0;1;Propriété de la CS;-78.124303;48.145745;Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
3238;20201019;784006;784000;006;Explorateurs, Des;855, avenue Dargis-Ménard;;89015;Malartic;V;J0Y1Z0;1;1;0;0;0;Propriété de la CS;-78.121997;48.146155;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
3239;20201019;732790;732000;790;Centre de la rue (maison Dauphine);31, rue D'Auteuil;;23027;Québec;V;G1R4B9;0;0;0;0;1;Location;-71.212307;46.812459;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
2776;20201019;769452;769000;452;Nuvviti;452;;99140;Ivujivik;VN;J0M1H0;1;1;1;0;0;Propriété de la CS;-77.917716;62.41521;Préscolaire - Primaire - Secondaire;Statut;2_Imm_Statut_prim_sec
2777;20201019;769550;769000;550;Kiluutaq;550;;99080;Umiujaq;VN;J0M1Y0;1;1;1;0;0;Propriété de la CS;-76.548118;56.552221;Préscolaire - Primaire - Secondaire;Statut;2_Imm_Statut_prim_sec
2778;20201019;865047;865000;047;l'Aquarelle, de;50, rue Michel;;57035;Mont-Saint-Hilaire;V;J3H3R3;1;1;0;0;1;Propriété de la CS;-73.19171;45.555649;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
2779;20201019;772100;772000;100;Notre-Dame;170, rue Papineau;;81017;Gatineau;V;J8X1V9;1;1;0;0;0;Propriété de la CS;-75.716953;45.430019;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
2780;20201019;752258;752000;258;CFP 24-Juin;639, rue Vingt-Quatre Juin;;43027;Sherbrooke;V;J1E1H1;0;0;0;1;1;Propriété de la CS;-71.877789;45.422695;Formation professionnelle - Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
2781;20201019;852075;852000;075;De l'Envolée;1475, rue Normand;;75017;Saint-Jérôme;V;J5L2B6;1;1;0;0;0;Propriété de la CS;-74.048595;45.808725;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
2782;20201019;872065;872000;065;Cascatelle;2, rue Lajeunesse;;39097;Kingsey Falls;V;J0A1B0;1;1;0;0;1;Propriété de la CS;-72.0671;45.859369;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
2783;20201019;741158;741000;158;CFP Qualitech;500, rue des Érables;;37067;Trois-Rivières;V;G8T5J1;0;0;0;1;1;Propriété de la CS;-72.522544;46.379752;Formation professionnelle - Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
2784;20201019;769150;769000;150;Ajagudak;150;;99100;Tasiujaq;VN;J0M1T0;1;1;1;0;1;Propriété de la CS;-69.927539;58.697487;Préscolaire - Primaire - Secondaire - Éducation aux adultes;Statut;2_Imm_Statut_prim_sec
2785;20201019;769642;769000;642;Innalik;642;;99085;Inukjuak;VN;J0M1M0;0;1;1;0;0;Propriété de la CS;-78.104523;58.455675;Primaire - Secondaire;Statut;2_Imm_Statut_prim_sec
2786;20201019;823118;823000;118;Aire de chantier (CFP);11720, 25e Avenue;;29073;Saint-Georges;V;G5Y8B8;0;0;0;1;0;Propriété de la CS;-70.661822;46.12981;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
2948;20201019;824005;824000;005;Boisé, du;396, rue Pamphile-Le May;;25213;Lévis;V;G6C1P2;1;1;0;0;0;Propriété de la CS;-71.128201;46.768042;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
2949;20201019;735006;735000;006;Bourdons, des;619, rue des Érables;;34007;Neuville;V;G0A2R0;1;1;0;0;0;Propriété de la CS;-71.578609;46.698654;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
2950;20201019;733116;733000;116;Madeleine-Bergeron;1505, rue des Grandes-Marées;;23027;Québec;V;G1Y2T3;1;1;1;0;0;Propriété de la CS;-71.358839;46.740318;Préscolaire - Primaire - Secondaire;Franco;2_Imm_Franco_prim_sec
2951;20201019;711003;711000;003;CFP en foresterie de l'Est-du-Québec;165, rue Saint-Luc;;07018;Causapscal;V;G0J1J0;0;0;0;1;1;Propriété de la CS;-67.224468;48.345936;Formation professionnelle - Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
2952;20201019;721076;721000;076;CFP du Pays-des-Bleuets;400, 2e Avenue;;92022;Dolbeau-Mistassini;V;G8L3C6;0;0;0;1;1;Propriété de la CS;-72.230078;48.870248;Formation professionnelle - Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
2953;20201019;823023;823000;023;CIMIC;11700, 25e Avenue;;29073;Saint-Georges;V;G5Y8B8;0;0;0;1;1;Propriété de la CS;-70.664363;46.130127;Formation professionnelle - Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
2954;20201019;867058;867000;058;Fernand-Seguin;201, rue Jean-Leman;;67020;Candiac;V;J5R4V5;0;0;1;0;1;Propriété de la CS;-73.505362;45.377029;Secondaire - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
2955;20201019;867059;867000;059;Félix-Leclerc;161, boulevard Monchamp;;67035;Saint-Constant;V;J5A2K8;1;1;0;0;1;Propriété de la CS;-73.585191;45.378347;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
2956;20201019;742123;742000;123;Camp 1;Forêt-École-Rang des Hamelins;;90012;La Tuque;V;G9X3N6;0;0;0;1;0;Propriété de la CS;-72.719309;47.448066;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
2957;20201019;742124;742000;124;Camp 2;Forêt-École-Rang des Hamelins;;90012;La Tuque;V;G9X3N6;0;0;0;1;0;Propriété de la CS;-72.719309;47.448066;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
2958;20201019;742125;742000;125;Camp 3;Forêt-École-Rang des Hamelins;;90012;La Tuque;V;G9X3N6;0;0;0;1;0;Propriété de la CS;-72.719309;47.448066;Formation professionnelle;Franco;4_Imm_Franco_Fp_Adulte
4430;20201019;759233;759000;233;Jumelé;3 AB, rue Miiywaapin;;99806;Waskaganish;TC;J0M1R0;0;0;0;0;0;Propriété de la CS;-78.736314;51.483227;;Statut;5_Imm_Statut_Autre
4431;20201019;759629;759000;629;Bungalow;204, rue Awashish;;99804;Mistissini;TC;G0W1C0;0;0;0;0;0;Propriété de la CS;-73.87531;50.416866;;Statut;5_Imm_Statut_Autre
4432;20201019;759630;759000;630;Bungalow;222, rue Awashish;;99804;Mistissini;TC;G0W1C0;0;0;0;0;0;Propriété de la CS;-73.875297;50.416866;;Statut;5_Imm_Statut_Autre
4433;20201019;759631;759000;631;Bungalow;224, rue Awashish;;99804;Mistissini;TC;G0W1C0;0;0;0;0;0;Propriété de la CS;-73.875294;50.416866;;Statut;5_Imm_Statut_Autre
4434;20201019;759632;759000;632;Bungalow;228, rue Awashish;;99804;Mistissini;TC;G0W1C0;0;0;0;0;0;Propriété de la CS;-73.87529;50.416867;;Statut;5_Imm_Statut_Autre
4435;20201019;759633;759000;633;Bungalow;230, rue Awashish;;99804;Mistissini;TC;G0W1C0;0;0;0;0;0;Propriété de la CS;-73.875287;50.416867;;Statut;5_Imm_Statut_Autre
4436;20201019;759634;759000;634;Bungalow;231, rue Awashish;;99804;Mistissini;TC;G0W1C0;0;0;0;0;0;Propriété de la CS;-73.875257;50.416818;;Statut;5_Imm_Statut_Autre
4437;20201019;759635;759000;635;Bungalow;233, rue Awashish;;99804;Mistissini;TC;G0W1C0;0;0;0;0;0;Propriété de la CS;-73.875252;50.416819;;Statut;5_Imm_Statut_Autre
4438;20201019;759636;759000;636;Bungalow;235, rue Awashish;;99804;Mistissini;TC;G0W1C0;0;0;0;0;0;Propriété de la CS;-73.875248;50.416819;;Statut;5_Imm_Statut_Autre
4439;20201019;759637;759000;637;Bungalow;237, rue Awashish;;99804;Mistissini;TC;G0W1C0;0;0;0;0;0;Propriété de la CS;-73.875244;50.416819;;Statut;5_Imm_Statut_Autre
4440;20201019;769264;769000;264;Duplex 264;264;;99110;Kangirsuk;VN;J0M1A0;0;0;0;0;0;Propriété de la CS;-70.027773;60.020324;;Statut;5_Imm_Statut_Autre
4441;20201019;769428;769000;428;Duplex 428;428;;99135;Salluit;VN;J0M1S0;0;0;0;0;0;Propriété de la CS;-75.646986;62.198996;;Statut;5_Imm_Statut_Autre
4442;20201019;769457;769000;457;Duplex 457;457;;99140;Ivujivik;VN;J0M1H0;0;0;0;0;0;Propriété de la CS;-77.917714;62.41521;;Statut;5_Imm_Statut_Autre
4624;20201019;824950;824000;950;Terrain vacant - Lot 2222769;rue Archimède;;25213;Lévis;V;G6V7M5;0;0;0;0;0;Propriété de la CS;-71.180024;46.756439;;Franco;5_Imm_Franco_Autre
4625;20201019;824951;824000;951;Stationnement - Sainte-Marie - Lot 3020772;rue Létourneau;;25213;Lévis;V;G6V3J9;0;0;0;0;0;Propriété de la CS;-71.148935;46.825727;;Franco;5_Imm_Franco_Autre
4626;20201019;769119;769000;119;Quadruplex;1877 ABCD, Nirliq;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.387423;58.122097;;Statut;5_Imm_Statut_Autre
4627;20201019;769122;769000;122;Quadruplex;1871 ABCD, Nirliq;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.38438;58.122072;;Statut;5_Imm_Statut_Autre
4628;20201019;769366;769000;366;Quadruplex;248 ABCD, St Ullatuarsiq;;99130;Kangiqsujuaq;VN;J0M1K0;0;0;0;0;0;Propriété de la CS;-71.963309;61.596851;;Statut;5_Imm_Statut_Autre
4629;20201019;721039;721000;039;Entrepôt CFP (secteur Roberval);171-181, boul. de la Jeunesse;;91025;Roberval;V;G8H2N9;0;0;0;0;0;Propriété de la CS;-72.231107;48.501471;;Franco;5_Imm_Franco_Autre
4630;20201019;823979;823000;979;Terrain vacant (lot 6 294 636);Saint-Joseph-de-Beauce;;27043;Saint-Joseph-de-Beauce;V;G0S2V0;0;0;0;0;0;Propriété de la CS;-70.874257;46.320159;;Franco;5_Imm_Franco_Autre
4631;20201019;863801;863000;801;Gestion division AP;640, rue Dorchester;;56083;Saint-Jean-sur-Richelieu;V;J3B5A4;0;0;0;0;0;Location;-73.270174;45.32016;;Franco;5_Imm_Franco_Autre
4632;20201019;762237;762000;237;Le 6815, 36e Avenue;6815, 36e Avenue;;66023;Montréal;V;H1T2Z9;0;0;0;0;0;Propriété de la CS;-73.578334;45.572449;;Franco;5_Imm_Franco_Autre
4633;20201019;841816;841000;816;Jean-Claude-Crevier (secondaire);555, boulevard Lacombe;;60013;Repentigny;V;J5Z3B5;0;0;0;0;0;Location;-73.461487;45.758507;;Franco;5_Imm_Franco_Autre
4634;20201019;883035;883000;035;Église de Farnham (gymnase);401, rue Saint-Joseph;;46112;Farnham;V;J2N1P4;0;0;0;0;0;Propriété de la CS;-72.975759;45.281963;;Anglo;5_Imm_Anglo_Autre
4635;20201019;841815;841000;815;Centre La Croisée (rue Leclerc);515, rue Leclerc;;60013;Repentigny;V;J6A8B4;0;0;0;0;0;Location;-73.451141;45.748143;;Franco;5_Imm_Franco_Autre
4038;20201019;769637;769000;637;Duplex;636;;99085;Inukjuak;VN;J0M1M0;0;0;0;0;0;Propriété de la CS;-78.103554;58.454051;;Statut;5_Imm_Statut_Autre
4039;20201019;769704;769000;704;Duplex;742;;99120;Puvirnituq;VN;J0M1P0;0;0;0;0;0;Propriété de la CS;-77.272798;60.035247;;Statut;5_Imm_Statut_Autre
4040;20201019;769705;769000;705;Duplex;744;;99120;Puvirnituq;VN;J0M1P0;0;0;0;0;0;Propriété de la CS;-77.272817;60.035228;;Statut;5_Imm_Statut_Autre
4041;20201019;769706;769000;706;Duplex;746;;99120;Puvirnituq;VN;J0M1P0;0;0;0;0;0;Propriété de la CS;-77.272798;60.035256;;Statut;5_Imm_Statut_Autre
4042;20201019;769707;769000;707;Duplex;748;;99120;Puvirnituq;VN;J0M1P0;0;0;0;0;0;Propriété de la CS;-77.272798;60.035237;;Statut;5_Imm_Statut_Autre
4043;20201019;742007;742000;007;Centre administratif;800, 106e Avenue;;36033;Shawinigan;V;G9P5H1;0;0;0;0;0;Propriété de la CS;-72.755027;46.524989;;Franco;5_Imm_Franco_Autre
4044;20201019;852023;852000;023;CEP - Entrepôt;917, montée Saint-Nicolas;;75017;Saint-Jérôme;V;J5L2P4;0;0;0;0;0;Propriété de la CS;-74.030897;45.770437;;Franco;5_Imm_Franco_Autre
4045;20201019;869003;869000;003;Garage - Atelier;400, avenue Saint-Charles;;71083;Vaudreuil-Dorion;V;J7V6B1;0;0;0;0;0;Propriété de la CS;-74.028078;45.393752;;Franco;5_Imm_Franco_Autre
4046;20201019;689042;689000;042;Résidence d'étudiants;Lourdes-de-Blanc-Sablon;;98005;Blanc-Sablon;M;G0G1C0;0;0;0;0;0;Propriété de la CS;-57.153249;51.427289;;Statut;5_Imm_Statut_Autre
4047;20201019;769109;769000;109;Quadruplex;1094;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4048;20201019;769110;769000;110;Quadruplex;283;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4049;20201019;769302;769000;302;Duplex;302;;99115;Quaqtaq;VN;J0M1J0;0;0;0;0;0;Propriété de la CS;-69.62522;61.046109;;Statut;5_Imm_Statut_Autre
4050;20201019;769419;769000;419;Quadruplex;422;;99135;Salluit;VN;J0M1S0;0;0;0;0;0;Propriété de la CS;-75.646986;62.198996;;Statut;5_Imm_Statut_Autre
4233;20201019;769127;769000;127;Duplex;1777;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4234;20201019;769128;769000;128;Duplex;1700;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4235;20201019;769129;769000;129;Duplex;1702;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4236;20201019;769130;769000;130;Duplex;1704;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4237;20201019;769136;769000;136;Duplex;1706;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4238;20201019;769137;769000;137;Duplex;1783;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4239;20201019;769138;769000;138;Duplex;1784;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4240;20201019;769139;769000;139;Duplex;1782;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4241;20201019;769140;769000;140;Duplex;1781;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4242;20201019;753954;753000;954;Terrain vacant (lot 25-B) - cadastre # 3511369;Rang 8, Chemin Gunter;;42075;Melbourne;CT;J0B1X0;0;0;0;0;0;Propriété de la CS;-72.071264;45.606008;;Franco;5_Imm_Franco_Autre
4243;20201019;762952;762000;952;Lots 2 334 990 et 2 335 013;b. St-Laurent/rue St-Dominique;;66023;Montréal;V;H2S3C5;0;0;0;0;0;Propriété de la CS;-73.610751;45.531705;;Franco;5_Imm_Franco_Autre
4244;20201019;762953;762000;953;Lots 4 547 071 et 4 547 070;7961-7991, 1re Avenue;;66023;Montréal;V;H1Z0A4;0;0;0;0;0;Propriété de la CS;-73.612065;45.560139;;Franco;5_Imm_Franco_Autre
4245;20201019;762955;762000;955;Lot 2 170 194;6400, 8e Avenue;;66023;Montréal;V;H1Y3H4;0;0;0;0;0;Propriété de la CS;-73.586665;45.552548;;Franco;5_Imm_Franco_Autre
4443;20201019;769515;769000;515;Duplex 515;515;;99125;Akulivik;VN;J0M1V0;0;0;0;0;0;Propriété de la CS;-78.194574;60.808668;;Statut;5_Imm_Statut_Autre
4444;20201019;769555;769000;555;Duplex 555;555;;99080;Umiujaq;VN;J0M1Y0;0;0;0;0;0;Propriété de la CS;-76.548138;56.552226;;Statut;5_Imm_Statut_Autre
4445;20201019;769640;769000;640;Duplex 631;631;;99085;Inukjuak;VN;J0M1M0;0;0;0;0;0;Propriété de la CS;-78.103554;58.454044;;Statut;5_Imm_Statut_Autre
4446;20201019;873006;873000;006;Complexe Marchand;225, rue Pelletier;;49058;Drummondville;V;J2C2W1;0;0;0;0;0;Propriété de la CS;-72.502258;45.873137;;Franco;5_Imm_Franco_Autre
4447;20201019;769266;769000;266;Garage;Garage;;99110;Kangirsuk;VN;J0M1A0;0;0;0;0;0;Propriété de la CS;-70.027773;60.020324;;Statut;5_Imm_Statut_Autre
4448;20201019;769074;769000;074;Entrepôt 74;143;;99090;Kangiqsualujjuaq;VN;J0M1N0;0;0;0;0;0;Propriété de la CS;-65.958364;58.697326;;Statut;5_Imm_Statut_Autre
4449;20201019;769010;769000;010;Quadruplex 1872;1872;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4450;20201019;769367;769000;367;Résidence pour étudiants;366;;99130;Kangiqsujuaq;VN;J0M1K0;0;0;0;0;0;Propriété de la CS;-71.956748;61.596598;;Statut;5_Imm_Statut_Autre
4451;20201019;769429;769000;429;Duplex 429;429;;99135;Salluit;VN;J0M1K0;0;0;0;0;0;Propriété de la CS;-75.646986;62.198996;;Statut;5_Imm_Statut_Autre
4452;20201019;759234;759000;234;Jumelé;7-9, rue Kaapeskii;;99806;Waskaganish;TC;J0M1R0;0;0;0;0;0;Propriété de la CS;-78.736873;51.48244;;Statut;5_Imm_Statut_Autre
4453;20201019;759638;759000;638;Bungalow;236, rue Awashish;;99804;Mistissini;TC;G0W1C0;0;0;0;0;0;Propriété de la CS;-73.875283;50.416867;;Statut;5_Imm_Statut_Autre
4454;20201019;759639;759000;639;Bungalow;244, rue Awashish;;99804;Mistissini;TC;G0W1C0;0;0;0;0;0;Propriété de la CS;-73.87528;50.416867;;Statut;5_Imm_Statut_Autre
4455;20201019;759640;759000;640;Jumelé;238 AB, rue Awashish;;99804;Mistissini;TC;G0W1C0;0;0;0;0;0;Propriété de la CS;-73.875282;50.416867;;Statut;5_Imm_Statut_Autre
4636;20201019;732086;732000;086;Centre Morse, annexe;380, rue Morse;;23027;Québec;V;G1N4L4;0;0;0;0;0;Propriété de la CS;-71.27528;46.799853;;Franco;5_Imm_Franco_Autre
4637;20201019;762826;762000;826;Entrepôt SRM;7390, boul. Henri-Bourrassa E;;66023;Montréal;V;H1E1P2;0;0;0;0;0;Location;-73.590734;45.61816;;Franco;5_Imm_Franco_Autre
4638;20201019;888854;888000;854;Ulluriaq Girls Unit;825, avenue Dawson;;66087;Dorval;V;H9S1X4;0;0;0;0;0;Entente MEES/MSSS;-73.742278;45.441993;;Anglo;5_Imm_Anglo_Autre
4639;20201019;759238;759000;238;Adult Learning Center Waskaganish;6, Chief Isaiah Salt;;99806;Waskaganish;TC;J0M1R0;0;0;0;0;0;Propriété de la CS;-78.744324;51.47731;;Statut;5_Imm_Statut_Autre
4640;20201019;759324;759000;324;Mayaupiu Training lnstitute;1, route Mayaupiu;;99812;Wemindji;TC;J0M1L0;0;0;0;0;0;Propriété de la CS;-78.81138;53.010379;;Statut;5_Imm_Statut_Autre
4641;20201019;762060;762000;060;Le 8000, 8e Avenue;8000, 8e Avenue;;66023;Montréal;V;H1Z2V9;0;0;0;0;0;Propriété de la CS;-73.609547;45.561068;;Franco;5_Imm_Franco_Autre
4642;20201019;759032;759000;032;Duplex;1, rue All Chief Way;;99802;Waswanipi;TC;J0Y3C0;0;0;0;0;0;Propriété de la CS;-75.952094;49.699006;;Statut;5_Imm_Statut_Autre
4643;20201019;759033;759000;033;Duplex;3, rue All Chief Way;;99802;Waswanipi;TC;J0Y3C0;0;0;0;0;0;Propriété de la CS;-75.951726;49.699244;;Statut;5_Imm_Statut_Autre
4644;20201019;759034;759000;034;Duplex;2, rue Beesum;;99802;Waswanipi;TC;J0Y3C0;0;0;0;0;0;Propriété de la CS;-75.951966;49.699768;;Statut;5_Imm_Statut_Autre
4645;20201019;759035;759000;035;Duplex;4, rue Beesum;;99802;Waswanipi;TC;J0Y3C0;0;0;0;0;0;Propriété de la CS;-75.952118;49.699915;;Statut;5_Imm_Statut_Autre
4051;20201019;769422;769000;422;Quadruplex;423;;99135;Salluit;VN;J0M1S0;0;0;0;0;0;Propriété de la CS;-75.646986;62.198996;;Statut;5_Imm_Statut_Autre
4052;20201019;689061;689000;061;Résidence 01M2;Kégaska;;98015;Côte-Nord-du-Golfe-du-Saint-Laurent;M;G0G1S0;0;0;0;0;0;Propriété de la CS;-61.272308;50.18925;;Statut;5_Imm_Statut_Autre
4053;20201019;769100;769000;100;Résidence d'étudiants;569;;99095;Kuujjuaq;VN;J0M1C0;0;0;0;0;0;Propriété de la CS;-68.390472;58.10968;;Statut;5_Imm_Statut_Autre
4054;20201019;769261;769000;261;Duplex;258;;99110;Kangirsuk;VN;J0M1A0;0;0;0;0;0;Propriété de la CS;-70.027773;60.020324;;Statut;5_Imm_Statut_Autre
4055;20201019;723854;723000;854;Le Havre du Fjord;1313, rue Adélard-Grenon;;94068;Saguenay;V;G7B1Z1;0;0;0;0;0;Entente MEES/MSSS;-70.882867;48.321098;;Franco;5_Imm_Franco_Autre
4056;20201019;881034;881000;034;Résidence Jimmy Sandy Memorial;301, rue Lorraine;;97040;Schefferville;V;G0G2T0;0;0;0;0;0;Propriété de la CS;-66.813379;54.8002;;Anglo;5_Imm_Anglo_Autre
4057;20201019;881035;881000;035;Résidence Jimmy Sandy Memorial;305, rue Lorraine;;97040;Schefferville;V;G0G2T0;0;0;0;0;0;Propriété de la CS;-66.813398;54.799976;;Anglo;5_Imm_Anglo_Autre
